time|simcarPos|simcarHeading|simcarFracIndex|simcarSpeed|simcarRoadIndex|eyeLocationX|eyeLocationY|nearPoint|farPoint|carPoint|steerAngle|accelerator|brake|autocarPos|autocarHeading|autocarFracIndex|autocarSpeed|currentspeed|imaginedSpeedlimit|lanepos|followedLane|visAttention|turning|block|signVis
91.15|(3340.13,.96)|(1.00,-.00)|3339.128972815472|24.586499776486363|3339|0|0|(3350.13,.00)|(3438.47,.00)|(3358.16,.00)|-0.24|1.00|0.00|(3360.13,.00)|(1.00,.00)|3359.128972815472|24.586499776486363|0|null|2.76299459033482|0|null|false|0|false
91.20|(3342.10,.94)|(1.00,-.00)|3341.0971422894613|24.586499776486363|3341|0|0|(3352.10,.00)|(3440.44,.00)|(3360.13,.00)|-0.24|1.00|0.00|(3362.10,.00)|(1.00,.00)|3361.0971422894613|24.586499776486363|0|null|2.755616717947141|0|null|false|0|false
91.25|(3344.07,.90)|(1.00,-.01)|3343.065242507326|24.586499776486363|3343|0|0|(3354.07,.00)|(3442.41,.00)|(3362.10,.00)|-0.24|1.00|0.00|(3364.07,.00)|(1.00,.00)|3363.065242507326|24.586499776486363|0|null|2.746801749116668|0|null|false|0|false
91.30|(3346.03,.87)|(1.00,-.01)|3345.0332600299|24.586499776486363|3345|0|0|(3356.03,.00)|(3444.38,.00)|(3364.07,.00)|-0.24|1.00|0.00|(3366.03,.00)|(1.00,.00)|3365.0332600299|24.586499776486363|0|null|2.7365669679306057|0|null|false|0|false
91.35|(3348.00,.82)|(1.00,-.01)|3347.0011819395713|24.586499776486363|3347|0|0|(3358.00,.00)|(3446.35,.00)|(3366.03,.00)|-0.24|1.00|0.00|(3368.00,.00)|(1.00,.00)|3367.0011819395713|24.586499776486363|0|null|2.7249294515936895|0|null|false|0|false
91.40|(3349.97,.78)|(1.00,-.02)|3348.968995796125|24.586499776486363|3348|0|0|(3359.97,.00)|(3448.31,.00)|(3368.00,.00)|-0.24|1.00|0.00|(3369.97,.00)|(1.00,.00)|3368.968995796125|24.586499776486363|0|null|2.711905712809087|0|null|false|0|false
91.45|(3351.94,.72)|(1.00,-.02)|3350.9366895781636|24.586499776486363|3350|0|0|(3361.94,.00)|(3450.28,.00)|(3369.97,.00)|-0.24|1.00|0.00|(3371.94,.00)|(1.00,.00)|3370.9366895781636|24.586499776486363|0|null|2.697511371332377|0|null|false|0|false
91.50|(3353.90,.67)|(1.00,-.02)|3352.9042516127643|24.586499776486363|3352|0|0|(3363.90,.00)|(3452.25,.00)|(3371.94,.00)|-0.24|1.00|0.00|(3373.90,.00)|(1.00,.00)|3372.9042516127643|24.586499776486363|0|null|2.6817608598335703|0|null|false|0|false
91.55|(3355.87,.60)|(1.00,-.02)|3354.8716704962203|24.586499776486363|3354|0|0|(3365.87,.00)|(3454.22,.00)|(3373.90,.00)|-0.24|1.00|0.00|(3375.87,.00)|(1.00,.00)|3374.8716704962203|24.586499776486363|0|null|2.6646671685679855|0|null|false|0|false
91.60|(3357.84,.54)|(1.00,-.03)|3356.83893500882|24.586499776486363|3356|0|0|(3367.84,.00)|(3456.18,.00)|(3375.87,.00)|-0.24|1.00|0.00|(3377.84,.00)|(1.00,.00)|3376.83893500882|24.586499776486363|0|null|2.646241632623355|0|null|false|0|false
91.65|(3359.81,.46)|(1.00,-.03)|3358.806034026642|24.586499776486363|3358|0|0|(3369.81,.00)|(3458.15,.00)|(3377.84,.00)|-0.24|1.00|0.00|(3379.81,.00)|(1.00,.00)|3378.806034026642|24.586499776486363|0|null|2.6264937646932953|0|null|false|0|false
91.70|(3361.77,.39)|(1.00,-.03)|3360.7729564332976|24.586499776486363|3360|0|0|(3371.77,.00)|(3460.12,.00)|(3379.81,.00)|-0.24|1.00|0.00|(3381.77,.00)|(1.00,.00)|3380.7729564332976|24.586499776486363|0|null|2.605431135443453|0|null|false|0|false
91.75|(3363.74,.31)|(1.00,-.03)|3362.7399562351793|24.586499776486363|3362|0|0|(3373.74,.00)|(3462.09,.00)|(3381.77,.00)|-0.14|1.00|0.00|(3383.74,.00)|(1.00,.00)|3382.7399562351793|24.586499776486363|0|null|2.5847958771007145|0|null|false|0|false
91.80|(3365.71,.23)|(1.00,-.03)|3364.7068614901436|24.586499776486363|3364|0|0|(3375.71,.00)|(3464.05,.00)|(3383.74,.00)|-0.14|1.00|0.00|(3385.71,.00)|(1.00,.00)|3384.7068614901436|24.586499776486363|0|null|2.5634511898281938|0|null|false|0|false
91.85|(3367.67,.15)|(1.00,-.04)|3366.6736695708196|24.586499776486363|3366|0|0|(3377.67,.00)|(3466.02,.00)|(3385.71,.00)|-0.14|1.00|0.00|(3387.67,.00)|(1.00,.00)|3386.6736695708196|24.586499776486363|0|null|2.5414040331366494|0|null|false|0|false
91.90|(3369.64,.08)|(1.00,-.04)|3368.6407945578208|24.586499776486363|3368|0|0|(3379.64,.00)|(3467.99,.00)|(3387.67,.00)|0.07|1.00|0.00|(3389.64,.00)|(1.00,.00)|3388.6407945578208|24.586499776486363|0|null|2.5222251258313984|0|null|false|0|false
91.95|(3371.61,.01)|(1.00,-.04)|3370.6080027433773|24.586499776486363|3370|0|0|(3381.61,.00)|(3469.95,.00)|(3389.64,.00)|0.07|1.00|0.00|(3391.61,.00)|(1.00,.00)|3390.6080027433773|24.586499776486363|0|null|2.5035745866006405|0|null|false|0|false
92.00|(3373.58,-.05)|(1.00,-.04)|3372.57529280901|24.586499776486363|3372|0|0|(3383.58,.00)|(3471.92,.00)|(3391.61,.00)|0.07|1.00|0.00|(3393.58,.00)|(1.00,.00)|3392.57529280901|24.586499776486363|0|null|2.4854636692814505|0|null|false|0|false
92.05|(3375.54,-.12)|(1.00,-.03)|3374.5426629600665|24.586499776486363|3374|0|0|(3385.54,.00)|(3473.89,.00)|(3393.58,.00)|0.07|1.00|0.00|(3395.54,.00)|(1.00,.00)|3394.5426629600665|24.586499776486363|0|null|2.4679004607481163|0|null|false|0|false
92.10|(3377.51,-.17)|(1.00,-.03)|3376.5102437045466|24.586499776486363|3376|0|0|(3387.51,.00)|(3475.86,.00)|(3395.54,.00)|0.22|1.00|0.00|(3397.51,.00)|(1.00,.00)|3396.5102437045466|24.586499776486363|0|null|2.453533322241527|0|null|false|0|false
92.15|(3379.48,-.22)|(1.00,-.03)|3378.477982956837|24.586499776486363|3378|0|0|(3389.48,.00)|(3477.82,.00)|(3397.51,.00)|0.22|1.00|0.00|(3399.48,.00)|(1.00,.00)|3398.477982956837|24.586499776486363|0|null|2.440629445102487|0|null|false|0|false
92.20|(3381.45,-.26)|(1.00,-.03)|3380.4458653177344|24.586499776486363|3380|0|0|(3391.45,.00)|(3479.79,.00)|(3399.48,.00)|0.22|1.00|0.00|(3401.45,.00)|(1.00,.00)|3400.4458653177344|24.586499776486363|0|null|2.429198136239621|0|null|false|0|false
92.25|(3383.41,-.29)|(1.00,-.03)|3382.4138666109675|24.586499776486363|3382|0|0|(3393.41,.00)|(3481.76,.00)|(3401.45,.00)|0.29|1.00|0.00|(3403.41,.00)|(1.00,.00)|3402.4138666109675|24.586499776486363|0|null|2.420424835270727|0|null|false|0|false
92.30|(3385.38,-.32)|(1.00,-.02)|3384.3819920420824|24.586499776486363|3384|0|0|(3395.38,.00)|(3483.73,.00)|(3403.41,.00)|0.29|1.00|0.00|(3405.38,.00)|(1.00,.00)|3404.3819920420824|24.586499776486363|0|null|2.413540146225545|0|null|false|0|false
92.35|(3387.35,-.33)|(1.00,-.02)|3386.3502157603134|24.586499776486363|3386|0|0|(3397.35,.00)|(3485.70,.00)|(3405.38,.00)|0.29|1.00|0.00|(3407.35,.00)|(1.00,.00)|3406.3502157603134|24.586499776486363|0|null|2.408550770430451|0|null|false|0|false
92.40|(3389.32,-.35)|(1.00,-.02)|3388.318511709984|24.586499776486363|3388|0|0|(3399.32,.00)|(3487.66,.00)|(3407.35,.00)|0.29|1.00|0.00|(3409.32,.00)|(1.00,.00)|3408.318511709984|24.586499776486363|0|null|2.405461739778845|0|null|false|0|false
92.45|(3391.29,-.35)|(1.00,-.01)|3390.286860395327|24.586499776486363|3390|0|0|(3401.29,.00)|(3489.63,.00)|(3409.32,.00)|0.28|1.00|0.00|(3411.29,.00)|(1.00,.00)|3410.286860395327|24.586499776486363|0|null|2.404156246563267|0|null|false|0|false
92.50|(3393.26,-.35)|(1.00,-.01)|3392.255230232736|24.586499776486363|3392|0|0|(3403.26,.00)|(3491.60,.00)|(3411.29,.00)|0.28|1.00|0.00|(3413.26,.00)|(1.00,.00)|3412.255230232736|24.586499776486363|0|null|2.404716463664103|0|null|false|0|false
92.55|(3395.22,-.34)|(1.00,-.01)|3394.2235961202523|24.586499776486363|3394|0|0|(3405.22,.00)|(3493.57,.00)|(3413.26,.00)|0.28|1.00|0.00|(3415.22,.00)|(1.00,.00)|3414.2235961202523|24.586499776486363|0|null|2.407144546657544|0|null|false|0|false
92.60|(3397.19,-.32)|(1.00,-.00)|3396.191932980001|24.586499776486363|3396|0|0|(3407.19,.00)|(3495.54,.00)|(3415.22,.00)|0.28|1.00|0.00|(3417.19,.00)|(1.00,.00)|3416.191932980001|24.586499776486363|0|null|2.411442586085433|0|null|false|0|false
92.65|(3399.16,-.30)|(1.00,.00)|3398.160215749527|24.586499776486363|3398|0|0|(3409.16,.00)|(3497.51,.00)|(3417.19,.00)|0.28|1.00|0.00|(3419.16,.00)|(1.00,.00)|3418.160215749527|24.586499776486363|0|null|2.417612895801022|0|null|false|0|false
92.70|(3401.13,-.27)|(1.00,.00)|3400.128419355506|24.586499776486363|3400|0|0|(3411.13,.00)|(3499.47,.00)|(3419.16,.00)|0.28|1.00|0.00|(3421.13,.00)|(1.00,.00)|3420.128419355506|24.586499776486363|0|null|2.425658253853358|0|null|false|0|false
92.75|(3403.10,-.24)|(1.00,.01)|3402.09651867366|24.586499776486363|3402|0|0|(3413.10,.00)|(3501.44,.00)|(3421.13,.00)|0.28|1.00|0.00|(3423.10,.00)|(1.00,.00)|3422.09651867366|24.586499776486363|0|null|2.4355820934680104|0|null|false|0|false
92.80|(3405.06,-.20)|(1.00,.01)|3404.064793352384|24.586499776486363|3404|0|0|(3415.06,.00)|(3503.41,.00)|(3423.10,.00)|0.09|1.00|0.00|(3425.06,.00)|(1.00,.00)|3424.064793352384|24.586499776486363|0|null|2.4441111909568756|0|null|false|0|false
92.85|(3407.03,-.17)|(1.00,.01)|3406.0330292143417|24.586499776486363|3406|0|0|(3417.03,.00)|(3505.38,.00)|(3425.06,.00)|0.09|1.00|0.00|(3427.03,.00)|(1.00,.00)|3426.0330292143417|24.586499776486363|0|null|2.4534025928849763|0|null|false|0|false
92.90|(3409.00,-.13)|(1.00,.01)|3408.001222179755|24.586499776486363|3408|0|0|(3419.00,.00)|(3507.35,.00)|(3427.03,.00)|0.09|1.00|0.00|(3429.00,.00)|(1.00,.00)|3428.001222179755|24.586499776486363|0|null|2.463452008558349|0|null|false|0|false
92.95|(3410.97,-.09)|(1.00,.01)|3409.969368143824|24.586499776486363|3409|0|0|(3420.97,.00)|(3509.32,.00)|(3429.00,.00)|0.09|1.00|0.00|(3430.97,.00)|(1.00,.00)|3429.969368143824|24.586499776486363|0|null|2.4742571960224535|0|null|false|0|false
93.00|(3412.94,-.05)|(1.00,.02)|3411.9374629314607|24.586499776486363|3411|0|0|(3422.94,.00)|(3511.28,.00)|(3430.97,.00)|0.09|1.00|0.00|(3432.94,.00)|(1.00,.00)|3431.9374629314607|24.586499776486363|0|null|2.4858178197118903|0|null|false|0|false
93.05|(3414.91,-.02)|(1.00,.02)|3413.9056714801336|24.586499776486363|3413|0|0|(3424.91,.00)|(3513.25,.00)|(3432.94,.00)|-0.08|1.00|0.00|(3434.91,.00)|(1.00,.00)|3433.9056714801336|24.586499776486363|0|null|2.4951432198080945|0|null|false|0|false
93.10|(3416.87,.02)|(1.00,.02)|3415.873908671965|24.586499776486363|3415|0|0|(3426.87,.00)|(3515.22,.00)|(3434.91,.00)|-0.08|1.00|0.00|(3436.87,.00)|(1.00,.00)|3435.873908671965|24.586499776486363|0|null|2.504200901389103|0|null|false|0|false
93.15|(3418.84,.05)|(1.00,.02)|3417.842173674595|24.586499776486363|3417|0|0|(3428.84,.00)|(3517.19,.00)|(3436.87,.00)|-0.08|1.00|0.00|(3438.84,.00)|(1.00,.00)|3437.842173674595|24.586499776486363|0|null|2.5129854706597192|0|null|false|0|false
93.20|(3420.81,.08)|(1.00,.02)|3419.810465536426|24.586499776486363|3419|0|0|(3430.81,.00)|(3519.16,.00)|(3438.84,.00)|-0.08|1.00|0.00|(3440.81,.00)|(1.00,.00)|3439.810465536426|24.586499776486363|0|null|2.5214935353437324|0|null|false|0|false
93.25|(3422.78,.10)|(1.00,.02)|3421.7787999040224|24.586499776486363|3421|0|0|(3432.78,.00)|(3521.12,.00)|(3440.81,.00)|-0.15|1.00|0.00|(3442.78,.00)|(1.00,.00)|3441.7787999040224|24.586499776486363|0|null|2.5285755499022002|0|null|false|0|false
93.30|(3424.75,.13)|(1.00,.01)|3423.747178062435|24.586499776486363|3423|0|0|(3434.75,.00)|(3523.09,.00)|(3442.78,.00)|-0.15|1.00|0.00|(3444.75,.00)|(1.00,.00)|3443.747178062435|24.586499776486363|0|null|2.534984635678728|0|null|false|0|false
93.35|(3426.72,.15)|(1.00,.01)|3425.715596178085|24.586499776486363|3425|0|0|(3436.72,.00)|(3525.06,.00)|(3444.75,.00)|-0.15|1.00|0.00|(3446.72,.00)|(1.00,.00)|3445.715596178085|24.586499776486363|0|null|2.5407174712735374|0|null|false|0|false
93.40|(3428.68,.16)|(1.00,.01)|3427.6840353639345|24.586499776486363|3427|0|0|(3438.68,.00)|(3527.03,.00)|(3446.72,.00)|-0.21|1.00|0.00|(3448.68,.00)|(1.00,.00)|3447.6840353639345|24.586499776486363|0|null|2.544726014851595|0|null|false|0|false
93.45|(3430.65,.17)|(1.00,.01)|3429.652513010906|24.586499776486363|3429|0|0|(3440.65,.00)|(3529.00,.00)|(3448.68,.00)|-0.21|1.00|0.00|(3450.65,.00)|(1.00,.00)|3449.652513010906|24.586499776486363|0|null|2.5476948302274396|0|null|false|0|false
93.50|(3432.62,.18)|(1.00,.01)|3431.6210207438376|24.586499776486363|3431|0|0|(3442.62,.00)|(3530.97,.00)|(3450.65,.00)|-0.21|1.00|0.00|(3452.62,.00)|(1.00,.00)|3451.6210207438376|24.586499776486363|0|null|2.5496187172788396|0|null|false|0|false
93.55|(3434.59,.18)|(1.00,.01)|3433.5895501349714|24.586499776486363|3433|0|0|(3444.59,.00)|(3532.94,.00)|(3452.62,.00)|-0.21|1.00|0.00|(3454.59,.00)|(1.00,.00)|3453.5895501349714|24.586499776486363|0|null|2.550492586998425|0|null|false|0|false
93.60|(3436.56,.19)|(1.00,.01)|3435.558104509473|24.586499776486363|3435|0|0|(3446.56,.00)|(3534.90,.00)|(3454.59,.00)|-0.19|1.00|0.00|(3456.56,.00)|(1.00,.00)|3455.558104509473|24.586499776486363|0|null|2.55059791497366|0|null|false|0|false
93.65|(3438.53,.18)|(1.00,.00)|3437.52666547596|24.586499776486363|3437|0|0|(3448.53,.00)|(3536.87,.00)|(3456.56,.00)|-0.19|1.00|0.00|(3458.53,.00)|(1.00,.00)|3457.52666547596|24.586499776486363|0|null|2.5497405175248855|0|null|false|0|false
93.70|(3440.50,.18)|(1.00,.00)|3439.4952259052197|24.586499776486363|3439|0|0|(3450.50,.00)|(3538.84,.00)|(3458.53,.00)|-0.19|1.00|0.00|(3460.50,.00)|(1.00,.00)|3459.4952259052197|24.586499776486363|0|null|2.5479146035963995|0|null|false|0|false
93.75|(3442.46,.17)|(1.00,.00)|3441.463778597355|24.586499776486363|3441|0|0|(3452.46,.00)|(3540.81,.00)|(3460.50,.00)|-0.19|1.00|0.00|(3462.46,.00)|(1.00,.00)|3461.463778597355|24.586499776486363|0|null|2.5451132307303395|0|null|false|0|false
93.80|(3444.43,.15)|(1.00,-.00)|3443.432316245116|24.586499776486363|3443|0|0|(3454.43,.00)|(3542.78,.00)|(3462.46,.00)|-0.19|1.00|0.00|(3464.43,.00)|(1.00,.00)|3463.432316245116|24.586499776486363|0|null|2.5413281330167328|0|null|false|0|false
93.85|(3446.40,.13)|(1.00,-.00)|3445.4008313912027|24.586499776486363|3445|0|0|(3456.40,.00)|(3544.75,.00)|(3464.43,.00)|-0.19|1.00|0.00|(3466.40,.00)|(1.00,.00)|3465.4008313912027|24.586499776486363|0|null|2.536549598560936|0|null|false|0|false
93.90|(3448.37,.11)|(1.00,-.00)|3447.369316381507|24.586499776486363|3447|0|0|(3458.37,.00)|(3546.72,.00)|(3466.40,.00)|-0.19|1.00|0.00|(3468.37,.00)|(1.00,.00)|3467.369316381507|24.586499776486363|0|null|2.5307663973496384|0|null|false|0|false
93.95|(3450.34,.09)|(1.00,-.01)|3449.3378550979983|24.586499776486363|3449|0|0|(3460.34,.00)|(3548.68,.00)|(3468.37,.00)|-0.10|1.00|0.00|(3470.34,.00)|(1.00,.00)|3469.3378550979983|24.586499776486363|0|null|2.525516891000107|0|null|false|0|false
94.00|(3452.31,.07)|(1.00,-.01)|3451.3063795310422|24.586499776486363|3451|0|0|(3462.31,.00)|(3550.65,.00)|(3470.34,.00)|-0.10|1.00|0.00|(3472.31,.00)|(1.00,.00)|3471.3063795310422|24.586499776486363|0|null|2.519768387133455|0|null|false|0|false
94.05|(3454.27,.05)|(1.00,-.01)|3453.27488735077|24.586499776486363|3453|0|0|(3464.27,.00)|(3552.62,.00)|(3472.31,.00)|-0.10|1.00|0.00|(3474.27,.00)|(1.00,.00)|3473.27488735077|24.586499776486363|0|null|2.5135100939860067|0|null|false|0|false
94.10|(3456.24,.02)|(1.00,-.01)|3455.243376052671|24.586499776486363|3455|0|0|(3466.24,.00)|(3554.59,.00)|(3474.27,.00)|-0.10|1.00|0.00|(3476.24,.00)|(1.00,.00)|3475.243376052671|24.586499776486363|0|null|2.5067293659410352|0|null|false|0|false
94.15|(3458.21,-.00)|(1.00,-.01)|3457.2118429323214|24.586499776486363|3457|0|0|(3468.21,.00)|(3556.56,.00)|(3476.24,.00)|-0.10|1.00|0.00|(3478.21,.00)|(1.00,.00)|3477.2118429323214|24.586499776486363|0|null|2.499411900795852|0|null|false|0|false
94.20|(3460.18,-.03)|(1.00,-.01)|3459.180285065319|24.586499776486363|3459|0|0|(3470.18,.00)|(3558.53,.00)|(3478.21,.00)|-0.10|1.00|0.00|(3480.18,.00)|(1.00,.00)|3479.180285065319|24.586499776486363|0|null|2.4915419710501805|0|null|false|0|false
94.25|(3462.15,-.06)|(1.00,-.01)|3461.148699292961|24.586499776486363|3461|0|0|(3472.15,.00)|(3560.49,.00)|(3480.18,.00)|-0.10|1.00|0.00|(3482.15,.00)|(1.00,.00)|3481.148699292961|24.586499776486363|0|null|2.483102683823053|0|null|false|0|false
94.30|(3464.12,-.09)|(1.00,-.01)|3463.1170822141084|24.586499776486363|3463|0|0|(3474.12,.00)|(3562.46,.00)|(3482.15,.00)|-0.10|1.00|0.00|(3484.12,.00)|(1.00,.00)|3483.1170822141084|24.586499776486363|0|null|2.4740762634667477|0|null|false|0|false
94.35|(3466.09,-.12)|(1.00,-.01)|3465.085561368785|24.586499776486363|3465|0|0|(3476.09,.00)|(3564.43,.00)|(3484.12,.00)|0.06|1.00|0.00|(3486.09,.00)|(1.00,.00)|3485.085561368785|24.586499776486363|0|null|2.4672720349721926|0|null|false|0|false
94.40|(3468.05,-.14)|(1.00,-.01)|3467.0540640353056|24.586499776486363|3467|0|0|(3478.05,.00)|(3566.40,.00)|(3486.09,.00)|0.06|1.00|0.00|(3488.05,.00)|(1.00,.00)|3487.0540640353056|24.586499776486363|0|null|2.4608147667134395|0|null|false|0|false
94.45|(3470.02,-.17)|(1.00,-.01)|3469.022588572026|24.586499776486363|3469|0|0|(3480.02,.00)|(3568.37,.00)|(3488.05,.00)|0.06|1.00|0.00|(3490.02,.00)|(1.00,.00)|3489.022588572026|24.586499776486363|0|null|2.454694881181873|0|null|false|0|false
94.50|(3471.99,-.19)|(1.00,-.01)|3470.991133385641|24.586499776486363|3470|0|0|(3481.99,.00)|(3570.34,.00)|(3490.02,.00)|0.06|1.00|0.00|(3491.99,.00)|(1.00,.00)|3490.991133385641|24.586499776486363|0|null|2.448902177405602|0|null|false|0|false
94.55|(3473.96,-.20)|(1.00,-.01)|3472.959702210141|24.586499776486363|3472|0|0|(3483.96,.00)|(3572.31,.00)|(3491.99,.00)|0.13|1.00|0.00|(3493.96,.00)|(1.00,.00)|3492.959702210141|24.586499776486363|0|null|2.44467371446496|0|null|false|0|false
94.60|(3475.93,-.22)|(1.00,-.01)|3474.928299590102|24.586499776486363|3474|0|0|(3485.93,.00)|(3574.27,.00)|(3493.96,.00)|0.13|1.00|0.00|(3495.93,.00)|(1.00,.00)|3494.928299590102|24.586499776486363|0|null|2.441180047848577|0|null|false|0|false
94.65|(3477.90,-.23)|(1.00,-.01)|3476.8969210824216|24.586499776486363|3476|0|0|(3487.90,.00)|(3576.24,.00)|(3495.93,.00)|0.13|1.00|0.00|(3497.90,.00)|(1.00,.00)|3496.8969210824216|24.586499776486363|0|null|2.4384152229283305|0|null|false|0|false
94.70|(3479.87,-.23)|(1.00,-.01)|3478.8655623698482|24.586499776486363|3478|0|0|(3489.87,.00)|(3578.21,.00)|(3497.90,.00)|0.13|1.00|0.00|(3499.87,.00)|(1.00,.00)|3498.8655623698482|24.586499776486363|0|null|2.436373564743107|0|null|false|0|false
94.75|(3481.83,-.24)|(1.00,-.01)|3480.8342138512553|24.586499776486363|3480|0|0|(3491.83,.00)|(3580.18,.00)|(3499.87,.00)|0.15|1.00|0.00|(3501.83,.00)|(1.00,.00)|3500.8342138512553|24.586499776486363|0|null|2.4352901973315837|0|null|false|0|false
94.80|(3483.80,-.24)|(1.00,-.00)|3482.802876411459|24.586499776486363|3482|0|0|(3493.80,.00)|(3582.15,.00)|(3501.83,.00)|0.15|1.00|0.00|(3503.80,.00)|(1.00,.00)|3502.802876411459|24.586499776486363|0|null|2.4350030970692953|0|null|false|0|false
94.85|(3485.77,-.24)|(1.00,-.00)|3484.7715451893337|24.586499776486363|3484|0|0|(3495.77,.00)|(3584.12,.00)|(3503.80,.00)|0.15|1.00|0.00|(3505.77,.00)|(1.00,.00)|3504.7715451893337|24.586499776486363|0|null|2.4355097459297235|0|null|false|0|false
94.90|(3487.74,-.23)|(1.00,-.00)|3486.740215404334|24.586499776486363|3486|0|0|(3497.74,.00)|(3586.09,.00)|(3505.77,.00)|0.15|1.00|0.00|(3507.74,.00)|(1.00,.00)|3506.740215404334|24.586499776486363|0|null|2.436808708237805|0|null|false|0|false
94.95|(3489.71,-.22)|(1.00,-.00)|3488.7088823320055|24.586499776486363|3488|0|0|(3499.71,.00)|(3588.05,.00)|(3507.74,.00)|0.15|1.00|0.00|(3509.71,.00)|(1.00,.00)|3508.7088823320055|24.586499776486363|0|null|2.4388997413295783|0|null|false|0|false
95.00|(3491.68,-.21)|(1.00,.00)|3490.6775412763345|24.586499776486363|3490|0|0|(3501.68,.00)|(3590.02,.00)|(3509.71,.00)|0.15|1.00|0.00|(3511.68,.00)|(1.00,.00)|3510.6775412763345|24.586499776486363|0|null|2.4417838570644204|0|null|false|0|false
95.05|(3493.65,-.20)|(1.00,.00)|3492.6461875405735|24.586499776486363|3492|0|0|(3503.65,.00)|(3591.99,.00)|(3511.68,.00)|0.15|1.00|0.00|(3513.65,.00)|(1.00,.00)|3512.6461875405735|24.586499776486363|0|null|2.4454633348204027|0|null|false|0|false
95.10|(3495.61,-.19)|(1.00,.00)|3494.6148646560287|24.586499776486363|3494|0|0|(3505.61,.00)|(3593.96,.00)|(3513.65,.00)|0.08|1.00|0.00|(3515.61,.00)|(1.00,.00)|3514.6148646560287|24.586499776486363|0|null|2.448771755438367|0|null|false|0|false
95.15|(3497.58,-.17)|(1.00,.00)|3496.583535960368|24.586499776486363|3496|0|0|(3507.58,.00)|(3595.93,.00)|(3515.61,.00)|0.08|1.00|0.00|(3517.58,.00)|(1.00,.00)|3516.583535960368|24.586499776486363|0|null|2.452481911723755|0|null|false|0|false
95.20|(3499.55,-.16)|(1.00,.00)|3498.5522001859276|24.586499776486363|3498|0|0|(3509.55,.00)|(3597.90,.00)|(3517.58,.00)|0.08|1.00|0.00|(3519.55,.00)|(1.00,.00)|3518.5522001859276|24.586499776486363|0|null|2.4565957819870397|0|null|false|0|false
95.25|(3501.52,-.14)|(1.00,.01)|3500.52085602833|24.586499776486363|3500|0|0|(3511.52,.00)|(3599.87,.00)|(3519.55,.00)|0.08|1.00|0.00|(3521.52,.00)|(1.00,.00)|3520.52085602833|24.586499776486363|0|null|2.4611166263738817|0|null|false|0|false
95.30|(3503.49,-.12)|(1.00,.01)|3502.4895021353236|24.586499776486363|3502|0|0|(3513.49,.00)|(3601.84,.00)|(3521.52,.00)|0.08|1.00|0.00|(3523.49,.00)|(1.00,.00)|3522.4895021353236|24.586499776486363|0|null|2.466048770369178|0|null|false|0|false
95.35|(3505.46,-.10)|(1.00,.01)|3504.458137100095|24.586499776486363|3504|0|0|(3515.46,.00)|(3603.80,.00)|(3523.49,.00)|0.08|1.00|0.00|(3525.46,.00)|(1.00,.00)|3524.458137100095|24.586499776486363|0|null|2.471397363500858|0|null|false|0|false
95.40|(3507.43,-.08)|(1.00,.01)|3506.4267594592293|24.586499776486363|3506|0|0|(3517.43,.00)|(3605.77,.00)|(3525.46,.00)|0.08|1.00|0.00|(3527.43,.00)|(1.00,.00)|3526.4267594592293|24.586499776486363|0|null|2.477168119395711|0|null|false|0|false
95.45|(3509.40,-.06)|(1.00,.01)|3508.3953676953884|24.586499776486363|3508|0|0|(3519.40,.00)|(3607.74,.00)|(3527.43,.00)|0.08|1.00|0.00|(3529.40,.00)|(1.00,.00)|3528.3953676953884|24.586499776486363|0|null|2.4833670436739705|0|null|false|0|false
95.50|(3511.36,-.04)|(1.00,.01)|3510.3640195252633|24.586499776486363|3510|0|0|(3521.36,.00)|(3609.71,.00)|(3529.40,.00)|-0.02|1.00|0.00|(3531.36,.00)|(1.00,.00)|3530.3640195252633|24.586499776486363|0|null|2.488223774854811|0|null|false|0|false
95.55|(3513.33,-.03)|(1.00,.01)|3512.3326816762265|24.586499776486363|3512|0|0|(3523.33,.00)|(3611.68,.00)|(3531.36,.00)|-0.02|1.00|0.00|(3533.33,.00)|(1.00,.00)|3532.3326816762265|24.586499776486363|0|null|2.4929103794797465|0|null|false|0|false
95.60|(3515.30,-.01)|(1.00,.01)|3514.301353788593|24.586499776486363|3514|0|0|(3525.30,.00)|(3613.65,.00)|(3533.33,.00)|-0.02|1.00|0.00|(3535.30,.00)|(1.00,.00)|3534.301353788593|24.586499776486363|0|null|2.4974264164793514|0|null|false|0|false
95.65|(3517.27,.01)|(1.00,.01)|3516.2700355083143|24.586499776486363|3516|0|0|(3527.27,.00)|(3615.62,.00)|(3535.30,.00)|-0.02|1.00|0.00|(3537.27,.00)|(1.00,.00)|3536.2700355083143|24.586499776486363|0|null|2.501771266961758|0|null|false|0|false
95.70|(3519.24,.02)|(1.00,.01)|3518.238726495663|24.586499776486363|3518|0|0|(3529.24,.00)|(3617.58,.00)|(3537.27,.00)|-0.02|1.00|0.00|(3539.24,.00)|(1.00,.00)|3538.238726495663|24.586499776486363|0|null|2.5059438559375944|0|null|false|0|false
95.75|(3521.21,.04)|(1.00,.01)|3520.2074264318053|24.586499776486363|3520|0|0|(3531.21,.00)|(3619.55,.00)|(3539.24,.00)|-0.02|1.00|0.00|(3541.21,.00)|(1.00,.00)|3540.2074264318053|24.586499776486363|0|null|2.50994240174489|0|null|false|0|false
